report_id,report_date,category,content_type,reported_user_id,region,status,resolution_time_hours,decision,reviewer_type,queue_name,reporter_user_id
25436,2024-12-09,spam,video,2835,US,resolved,3.0,rejected,auto,spam_queue,24
25437,2024-12-16,spam,video,4704,Germany,resolved,16.0,warned,human,spam_queue,5867
25438,2024-01-06,spam,video,2291,UK,resolved,3.0,removed,auto,spam_queue,2735
25439,2024-11-01,spam,video,4083,UK,resolved,2.0,rejected,auto,spam_queue,369
25440,2024-06-13,spam,comment,4235,US,open,,removed,auto,spam_queue,1144
25441,2024-01-13,spam,video,3658,Brazil,resolved,3.0,removed,auto,spam_queue,1234
25442,2024-01-25,copyright,short,68,UK,resolved,26.0,removed,human,copyright_queue,4531
25443,2024-08-11,spam,video,4448,Germany,resolved,17.0,rejected,human,spam_queue,6040
25444,2024-05-02,spam,short,4084,Germany,resolved,3.0,removed,auto,spam_queue,4600
25445,2024-05-08,harassment,video,189,US,resolved,6.0,removed,auto,abuse_queue,697
25446,2024-10-31,harassment,video,149,US,resolved,40.0,removed,human,abuse_queue,7362
25447,2024-05-01,copyright,comment,2840,Brazil,resolved,11.0,removed,human,copyright_queue,4916
25448,2024-02-04,harassment,video,1924,Germany,resolved,13.0,removed,auto,abuse_queue,6946
25449,2024-03-23,hate,comment,69,Brazil,open,,removed,human,abuse_queue,7956
25450,2024-11-04,spam,comment,2571,US,resolved,2.0,removed,auto,spam_queue,6701
25451,2024-06-30,spam,short,4879,India,resolved,2.0,warned,auto,spam_queue,555
25452,2024-03-16,spam,short,197,US,open,,ignored,auto,spam_queue,288
25453,2024-04-13,spam,comment,1885,India,resolved,24.0,removed,human,spam_queue,2448
25454,2024-08-19,spam,video,25,UK,resolved,4.0,removed,auto,spam_queue,19
25455,2024-10-29,harassment,video,170,UK,resolved,48.0,removed,human,abuse_queue,4121
25456,2024-02-12,spam,video,2054,Brazil,resolved,28.0,ignored,human,spam_queue,7940
25457,2024-04-02,copyright,video,189,Germany,resolved,6.0,removed,human,copyright_queue,111
25458,2024-05-23,copyright,short,4054,US,open,,removed,human,copyright_queue,2798
25459,2024-09-10,harassment,video,2370,UK,resolved,26.0,removed,human,abuse_queue,2614
25460,2024-03-18,harassment,comment,3086,Brazil,open,,removed,auto,abuse_queue,3518
25461,2024-09-19,spam,short,4340,UK,resolved,3.0,removed,auto,spam_queue,7934
25462,2024-03-10,spam,video,3958,UK,resolved,2.0,removed,auto,spam_queue,56
25463,2024-05-28,copyright,comment,2325,India,resolved,39.0,ignored,human,copyright_queue,3430
25464,2024-10-18,spam,comment,116,US,open,,removed,auto,spam_queue,1668
25465,2024-08-01,spam,comment,4253,Germany,open,,ignored,auto,spam_queue,1293
25466,2024-12-25,spam,video,1085,Germany,resolved,2.0,warned,auto,spam_queue,7065
25467,2024-11-05,harassment,comment,2413,Brazil,resolved,9.0,warned,auto,abuse_queue,7384
25468,2024-05-26,spam,comment,82,Brazil,resolved,2.0,warned,auto,spam_queue,2176
25469,2024-01-25,hate,comment,3457,Germany,resolved,54.0,removed,human,abuse_queue,5755
25470,2024-11-18,spam,comment,4680,India,open,,ignored,human,spam_queue,3777
25471,2024-04-18,copyright,comment,82,US,resolved,45.0,removed,human,copyright_queue,6106
25472,2024-06-29,copyright,comment,30,UK,resolved,3.0,rejected,auto,copyright_queue,6347
25473,2024-09-07,hate,short,4157,Germany,resolved,12.0,removed,auto,abuse_queue,148
25474,2024-07-21,harassment,video,4104,US,resolved,14.0,removed,auto,abuse_queue,340
25475,2024-10-30,spam,video,3109,India,resolved,33.0,removed,human,spam_queue,767
25476,2024-06-18,copyright,video,4635,US,resolved,5.0,removed,auto,copyright_queue,4571
25477,2024-06-23,hate,video,188,Germany,resolved,25.0,removed,human,abuse_queue,3306
25478,2024-12-12,spam,short,3350,Germany,resolved,5.0,ignored,auto,spam_queue,2583
25479,2024-06-18,spam,comment,2955,India,resolved,3.0,removed,auto,spam_queue,4228
25480,2024-01-02,spam,short,787,India,resolved,5.0,removed,auto,spam_queue,206
25481,2024-05-13,harassment,short,935,US,resolved,31.0,removed,human,abuse_queue,3202
25482,2024-05-06,spam,video,1640,UK,resolved,1.0,rejected,auto,spam_queue,2858
25483,2024-02-15,harassment,comment,144,UK,resolved,56.0,rejected,human,abuse_queue,624
25484,2024-07-12,harassment,video,70,Brazil,resolved,22.0,warned,human,abuse_queue,7578
25485,2024-12-27,spam,short,59,Brazil,resolved,1.0,removed,auto,spam_queue,3361
25486,2024-07-27,copyright,comment,1797,UK,resolved,10.0,removed,human,copyright_queue,239
25487,2024-10-22,hate,video,4908,Brazil,resolved,12.0,removed,auto,abuse_queue,6058
25488,2024-02-27,spam,video,2010,India,resolved,4.0,removed,auto,spam_queue,5641
25489,2024-03-18,copyright,comment,245,Germany,resolved,17.0,removed,human,copyright_queue,5024
25490,2024-07-20,hate,video,3363,Brazil,resolved,11.0,removed,auto,abuse_queue,5594
25491,2024-10-15,harassment,comment,416,US,resolved,44.0,removed,human,abuse_queue,4973
25492,2024-03-02,spam,video,1749,India,resolved,2.0,warned,auto,spam_queue,3844
25493,2024-09-24,spam,comment,3342,Germany,resolved,2.0,rejected,auto,spam_queue,4934
25494,2024-05-05,hate,video,2877,UK,resolved,16.0,removed,human,abuse_queue,3552
25495,2024-02-18,harassment,comment,924,UK,resolved,10.0,removed,auto,abuse_queue,5864
25496,2024-03-28,harassment,video,4825,Germany,resolved,36.0,removed,human,abuse_queue,2831
25497,2024-11-29,copyright,comment,1941,US,resolved,2.0,removed,auto,copyright_queue,233
25498,2024-09-17,spam,comment,145,Brazil,resolved,6.0,rejected,human,spam_queue,112
25499,2024-06-27,spam,video,3585,US,resolved,8.0,removed,human,spam_queue,2395
25500,2024-03-09,hate,short,1071,Germany,resolved,25.0,removed,human,abuse_queue,2397
25501,2024-02-29,spam,video,343,US,resolved,3.0,ignored,auto,spam_queue,163
25502,2024-10-28,spam,video,162,Germany,resolved,39.0,removed,human,spam_queue,245
25503,2024-09-05,copyright,video,81,Germany,resolved,4.0,ignored,auto,copyright_queue,2630
25504,2024-06-17,harassment,video,2625,US,resolved,31.0,removed,human,abuse_queue,2282
25505,2024-09-25,harassment,video,1350,Brazil,open,,removed,human,abuse_queue,116
25506,2024-12-29,harassment,video,1864,US,open,,warned,human,abuse_queue,4939
25507,2024-04-21,spam,video,4577,US,open,,warned,auto,spam_queue,7921
25508,2024-04-09,harassment,comment,113,Germany,resolved,10.0,removed,auto,abuse_queue,7750
25509,2024-08-02,harassment,video,874,Germany,resolved,42.0,removed,human,abuse_queue,1354
25510,2024-04-22,spam,comment,2659,Germany,resolved,2.0,removed,auto,spam_queue,6598
25511,2024-04-06,hate,video,116,US,resolved,8.0,removed,auto,abuse_queue,5386
25512,2024-11-02,spam,video,4181,Brazil,resolved,34.0,rejected,human,spam_queue,1536
25513,2024-04-27,spam,video,2120,Germany,resolved,4.0,ignored,auto,spam_queue,4626
25514,2024-02-05,spam,comment,309,Germany,resolved,22.0,rejected,human,spam_queue,213
25515,2024-12-02,spam,comment,2746,Brazil,open,,removed,human,spam_queue,4667
25516,2024-12-24,copyright,video,57,India,resolved,3.0,ignored,auto,copyright_queue,1096
25517,2024-10-16,spam,short,2518,India,resolved,18.0,removed,human,spam_queue,1108
25518,2024-10-30,spam,comment,1692,Germany,resolved,1.0,rejected,auto,spam_queue,4577
25519,2024-12-25,spam,comment,2634,US,resolved,4.0,ignored,auto,spam_queue,914
25520,2024-12-12,harassment,video,3142,Brazil,resolved,9.0,removed,auto,abuse_queue,7511
25521,2024-05-03,spam,comment,160,US,resolved,1.0,ignored,auto,spam_queue,6331
25522,2024-02-09,spam,comment,2247,Brazil,resolved,29.0,warned,human,spam_queue,3849
25523,2024-05-20,harassment,video,78,UK,resolved,56.0,warned,human,abuse_queue,6098
25524,2024-01-26,hate,short,187,India,open,,removed,human,abuse_queue,5815
25525,2024-05-21,hate,video,617,Brazil,resolved,48.0,removed,human,abuse_queue,4806
25526,2024-12-17,hate,video,3172,UK,open,,removed,auto,abuse_queue,725
25527,2024-12-01,spam,comment,163,Germany,resolved,12.0,ignored,human,spam_queue,4365
25528,2024-02-26,harassment,comment,1057,US,open,,removed,auto,abuse_queue,6011
25529,2024-05-29,harassment,comment,3524,Brazil,resolved,25.0,removed,human,abuse_queue,1365
25530,2024-07-23,spam,video,2874,Germany,resolved,6.0,removed,human,spam_queue,4596
25531,2024-03-16,spam,video,23,US,resolved,2.0,ignored,auto,spam_queue,3021
25532,2024-10-11,spam,comment,183,UK,resolved,1.0,warned,auto,spam_queue,134
25533,2024-07-28,spam,video,305,Brazil,resolved,2.0,removed,auto,spam_queue,30
25534,2024-09-14,spam,video,866,Brazil,resolved,2.0,removed,auto,spam_queue,748
25535,2024-09-15,copyright,comment,2168,US,resolved,39.0,ignored,human,copyright_queue,7401
25536,2024-07-02,hate,video,1337,US,resolved,13.0,removed,auto,abuse_queue,3379
25537,2024-11-23,spam,comment,4296,India,open,,removed,auto,spam_queue,6733
25538,2024-01-11,spam,comment,128,US,resolved,4.0,removed,auto,spam_queue,2806
25539,2024-06-08,spam,comment,161,Germany,resolved,5.0,removed,auto,spam_queue,4011
25540,2024-09-16,spam,video,170,Germany,open,,ignored,human,spam_queue,1810
25541,2024-03-28,harassment,video,2757,UK,open,,removed,human,abuse_queue,7827
25542,2024-07-02,hate,video,673,Brazil,resolved,27.0,removed,human,abuse_queue,230
25543,2024-01-16,spam,comment,128,Brazil,open,,removed,auto,spam_queue,227
25544,2024-08-31,spam,comment,108,Brazil,resolved,35.0,removed,human,spam_queue,3878
25545,2024-03-26,copyright,comment,82,Germany,resolved,29.0,removed,human,copyright_queue,1063
25546,2024-07-17,spam,comment,568,US,resolved,1.0,rejected,auto,spam_queue,5544
25547,2024-01-10,spam,comment,845,US,resolved,4.0,removed,auto,spam_queue,5888
25548,2024-06-12,spam,comment,150,Brazil,resolved,4.0,ignored,auto,spam_queue,42
25549,2024-01-24,spam,comment,38,Brazil,resolved,38.0,removed,human,spam_queue,41
25550,2024-03-04,hate,short,2181,Germany,open,,removed,auto,abuse_queue,2914
25551,2024-11-07,harassment,video,3080,Brazil,resolved,29.0,rejected,human,abuse_queue,1380
25552,2024-08-25,spam,video,1901,Germany,resolved,5.0,removed,auto,spam_queue,7265
25553,2024-12-10,spam,comment,3683,UK,resolved,2.0,warned,auto,spam_queue,286
25554,2024-08-25,hate,video,1652,UK,open,,removed,human,abuse_queue,34
25555,2024-01-22,spam,video,69,US,resolved,35.0,ignored,human,spam_queue,4665
25556,2024-06-28,spam,video,4495,US,open,,rejected,auto,spam_queue,3420
25557,2024-11-01,copyright,video,4199,US,resolved,1.0,removed,auto,copyright_queue,7678
25558,2024-02-16,hate,video,4173,Brazil,resolved,7.0,removed,auto,abuse_queue,282
25559,2024-10-05,hate,video,3499,US,resolved,51.0,removed,human,abuse_queue,395
25560,2024-08-11,harassment,video,3473,Germany,resolved,13.0,removed,auto,abuse_queue,1851
25561,2024-08-05,spam,comment,187,UK,resolved,3.0,removed,auto,spam_queue,5717
25562,2024-08-24,copyright,comment,150,India,resolved,28.0,rejected,human,copyright_queue,2998
25563,2024-07-22,spam,comment,74,US,open,,warned,auto,spam_queue,721
25564,2024-12-04,spam,short,138,Germany,resolved,3.0,rejected,auto,spam_queue,5147
25565,2024-01-19,spam,video,4766,Germany,resolved,29.0,removed,human,spam_queue,46
25566,2024-06-28,spam,video,34,US,open,,rejected,auto,spam_queue,2326
25567,2024-06-10,spam,comment,930,US,resolved,4.0,removed,auto,spam_queue,200
25568,2024-10-11,spam,video,3412,India,resolved,37.0,ignored,human,spam_queue,6818
25569,2024-03-01,spam,comment,115,Germany,open,,warned,human,spam_queue,3594
25570,2024-03-25,spam,video,4613,Brazil,resolved,34.0,removed,human,spam_queue,2815
25571,2024-02-04,spam,comment,3981,India,resolved,1.0,ignored,auto,spam_queue,4507
25572,2024-01-05,spam,short,1162,India,resolved,5.0,rejected,auto,spam_queue,175
25573,2024-03-16,spam,comment,3349,India,resolved,4.0,warned,auto,spam_queue,7726
25574,2024-09-09,spam,video,119,India,resolved,23.0,removed,human,spam_queue,3417
25575,2024-01-07,spam,comment,74,Brazil,resolved,3.0,removed,auto,spam_queue,76
25576,2024-06-17,spam,video,2711,US,resolved,4.0,warned,auto,spam_queue,3994
25577,2024-05-09,harassment,short,4535,Brazil,resolved,41.0,removed,human,abuse_queue,2366
25578,2024-05-17,spam,video,4269,UK,resolved,21.0,removed,human,spam_queue,6874
25579,2024-12-23,spam,short,2558,Germany,open,,warned,auto,spam_queue,1286
25580,2024-10-26,copyright,comment,1401,Germany,resolved,2.0,removed,auto,copyright_queue,1104
25581,2024-11-21,harassment,video,2033,Brazil,resolved,13.0,warned,auto,abuse_queue,4011
25582,2024-03-31,harassment,comment,67,India,resolved,31.0,removed,human,abuse_queue,7317
25583,2024-06-11,harassment,video,4040,US,resolved,8.0,removed,auto,abuse_queue,284
25584,2024-11-13,spam,comment,4990,Germany,resolved,14.0,removed,human,spam_queue,4733
25585,2024-09-09,harassment,comment,136,Brazil,resolved,30.0,warned,human,abuse_queue,91
25586,2024-07-19,harassment,comment,1720,Brazil,resolved,56.0,removed,human,abuse_queue,7128
25587,2024-01-20,spam,video,128,UK,resolved,13.0,removed,human,spam_queue,53
25588,2024-08-16,harassment,short,1993,US,resolved,27.0,removed,human,abuse_queue,1861
25589,2024-06-11,hate,comment,162,Germany,resolved,37.0,removed,human,abuse_queue,5191
25590,2024-06-13,spam,video,1176,Brazil,open,,removed,auto,spam_queue,85
25591,2024-08-19,spam,comment,3320,India,resolved,18.0,removed,human,spam_queue,4356
25592,2024-11-23,spam,comment,1777,UK,resolved,20.0,rejected,human,spam_queue,18
25593,2024-08-25,spam,comment,223,Brazil,resolved,17.0,removed,human,spam_queue,3616
25594,2024-04-29,spam,video,93,Brazil,resolved,4.0,warned,auto,spam_queue,1905
25595,2024-12-16,spam,video,4866,Germany,resolved,1.0,removed,auto,spam_queue,245
25596,2024-04-16,spam,video,72,Brazil,resolved,2.0,removed,auto,spam_queue,756
25597,2024-09-06,copyright,short,263,Brazil,open,,removed,human,copyright_queue,5687
25598,2024-12-01,harassment,video,1358,India,resolved,45.0,removed,human,abuse_queue,1427
25599,2024-10-10,harassment,comment,4487,US,open,,removed,human,abuse_queue,2876
25600,2024-07-16,spam,video,2643,US,resolved,4.0,removed,auto,spam_queue,1056
25601,2024-08-07,spam,comment,227,UK,resolved,3.0,removed,auto,spam_queue,2824
25602,2024-05-30,hate,video,2486,Germany,resolved,19.0,removed,human,abuse_queue,7041
25603,2024-10-12,spam,short,1003,Brazil,resolved,1.0,removed,auto,spam_queue,170
25604,2024-09-21,spam,comment,1826,UK,resolved,3.0,removed,auto,spam_queue,2489
25605,2024-08-07,hate,comment,856,India,resolved,41.0,removed,human,abuse_queue,7902
25606,2024-08-03,spam,comment,2721,US,resolved,4.0,ignored,auto,spam_queue,128
25607,2024-11-10,spam,comment,157,Brazil,resolved,2.0,rejected,auto,spam_queue,197
25608,2024-06-04,copyright,comment,141,Germany,resolved,31.0,removed,human,copyright_queue,64
25609,2024-08-03,spam,comment,3329,Germany,resolved,1.0,rejected,auto,spam_queue,69
25610,2024-11-30,harassment,short,3656,Germany,resolved,9.0,removed,auto,abuse_queue,1782
25611,2024-12-24,copyright,comment,183,UK,resolved,4.0,removed,auto,copyright_queue,7802
25612,2024-04-23,spam,comment,4404,US,resolved,1.0,ignored,auto,spam_queue,73
25613,2024-06-09,hate,short,2736,India,resolved,30.0,removed,human,abuse_queue,4181
25614,2024-10-29,spam,video,68,US,resolved,11.0,removed,human,spam_queue,196
25615,2024-04-07,hate,comment,4518,US,resolved,45.0,removed,human,abuse_queue,263
25616,2024-06-05,spam,video,127,Germany,resolved,2.0,removed,auto,spam_queue,5983
25617,2024-06-10,copyright,comment,4247,US,resolved,5.0,removed,auto,copyright_queue,1011
25618,2024-02-11,harassment,video,3326,US,resolved,16.0,removed,auto,abuse_queue,116
25619,2024-06-28,harassment,video,611,UK,resolved,50.0,warned,human,abuse_queue,2264
25620,2024-10-29,hate,short,10,US,open,,removed,human,abuse_queue,6911
25621,2024-11-25,spam,comment,316,India,resolved,2.0,rejected,auto,spam_queue,256
25622,2024-02-20,spam,video,61,US,resolved,5.0,removed,auto,spam_queue,1
25623,2024-09-08,spam,comment,13,Germany,resolved,3.0,rejected,auto,spam_queue,1394
25624,2024-12-15,spam,video,3519,Brazil,resolved,3.0,removed,auto,spam_queue,5882
25625,2024-04-29,harassment,comment,2693,UK,resolved,56.0,removed,human,abuse_queue,5661
25626,2024-03-15,hate,comment,102,US,resolved,42.0,removed,human,abuse_queue,7092
25627,2024-06-10,spam,video,3748,US,resolved,40.0,removed,human,spam_queue,5762
25628,2024-05-28,spam,short,102,US,resolved,34.0,warned,human,spam_queue,7741
25629,2024-05-02,hate,comment,1530,Germany,resolved,45.0,removed,human,abuse_queue,189
25630,2024-05-20,spam,video,3968,Germany,resolved,27.0,removed,human,spam_queue,1728
25631,2024-06-30,harassment,comment,3397,Brazil,open,,removed,human,abuse_queue,147
25632,2024-10-03,spam,video,3021,US,open,,removed,auto,spam_queue,5798
25633,2024-09-13,spam,comment,3614,India,resolved,4.0,removed,auto,spam_queue,1593
25634,2024-11-20,harassment,comment,2470,UK,resolved,9.0,removed,auto,abuse_queue,5802
25635,2024-09-01,spam,video,1016,Brazil,resolved,22.0,removed,human,spam_queue,7171
25636,2024-03-26,spam,video,1445,India,open,,removed,auto,spam_queue,7110
25637,2024-03-11,harassment,comment,488,UK,resolved,37.0,removed,human,abuse_queue,5748
25638,2024-09-25,spam,comment,1261,US,resolved,1.0,removed,auto,spam_queue,7716
25639,2024-06-28,harassment,video,726,India,resolved,15.0,removed,auto,abuse_queue,2758
25640,2024-10-05,copyright,video,83,UK,resolved,43.0,rejected,human,copyright_queue,7154
25641,2024-05-28,harassment,video,4545,Germany,resolved,52.0,removed,human,abuse_queue,149
25642,2024-01-06,harassment,video,2375,US,resolved,35.0,removed,human,abuse_queue,6034
25643,2024-05-27,spam,comment,188,UK,resolved,4.0,warned,auto,spam_queue,2293
25644,2024-11-27,harassment,video,65,Germany,resolved,32.0,removed,human,abuse_queue,247
25645,2024-06-16,spam,video,2262,Brazil,resolved,3.0,warned,auto,spam_queue,1768
25646,2024-01-09,harassment,comment,2758,India,resolved,36.0,warned,human,abuse_queue,1349
25647,2024-06-26,spam,comment,4,Germany,resolved,3.0,rejected,auto,spam_queue,1726
25648,2024-10-10,spam,comment,3701,Germany,resolved,1.0,warned,auto,spam_queue,50
25649,2024-04-25,harassment,comment,3190,US,open,,removed,human,abuse_queue,2319
25650,2024-04-05,harassment,video,7,UK,resolved,46.0,removed,human,abuse_queue,6652
25651,2024-11-26,spam,video,49,US,resolved,22.0,rejected,human,spam_queue,240
25652,2024-12-09,spam,video,1895,India,resolved,3.0,ignored,auto,spam_queue,2927
25653,2024-02-25,spam,video,3106,India,open,,removed,auto,spam_queue,858
